id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4350594,Kid Friendly Home-Great Location with Sauna,245393,Melissa,,Hale,39.72904,-104.92346,Entire home/apt,175,29,11,2021-08-01,0.14,1,193,1,2020-BFN-0004676
4383018,Cozy Congress Park House with great walk-ability!,2214085,Sarah,,Congress Park,39.73524,-104.94417,Entire home/apt,175,29,55,2021-10-04,0.86,1,0,10,2020-BFN-0005176
4384783,Sunny Condo! Close To Downtown!,9597571,Jon & Irene,,Hale,39.73116,-104.93282,Entire home/apt,78,29,32,2021-05-07,0.40,2,148,3,
4416289,CHERRY CREEK NORTH! Long-Term Only (30+Days),22922907,David,,Cherry Creek,39.72322,-104.95696,Entire home/apt,125,30,12,2019-08-05,0.14,1,162,0,Long-Term Only (30 Day Min.)
4504068,1910 Bungalow in Park Hill (2016-BFN-0008399),7199287,David And Virginia,,South Park Hill,39.74946,-104.9246,Private room,115,3,266,2021-11-16,3.19,1,364,19,2021-BFN-0001758
4540903,"Sunny, Classic, Central Row Home",17840241,Melissa,,Skyland,39.76103,-104.95809,Entire home/apt,104,29,76,2021-10-23,0.99,1,1,3,2017-BFN-0000302
4545539,Updated Downtown Apartment in Baker with Off-Street Parking,23466084,Tyler,,Baker,39.71749,-104.99085,Entire home/apt,122,2,369,2021-12-15,4.27,1,77,61,2017-BFN-0001958
4556950,☀░ Downtown High Rise SPIRE - Furnished 1br ☀,23623049,Scott,,CBD,39.74563,-104.99452,Entire home/apt,75,60,2,2019-04-16,0.04,1,3,0,
4556956,Exceptional Loft Living,7447790,Rick/Ali,,Union Station,39.75695,-105.00419,Entire home/apt,130,30,2,2021-07-02,0.06,1,65,1,
4574082,Just discounted 10% for Jan/pet friendly,8264792,Sheila,,Hilltop,39.72216,-104.90396,Entire home/apt,226,3,148,2021-11-27,1.74,1,323,12,2017-BFN-0007462
4581251,Spring break stay! Cozy Cap Hill condo *30 day min,23747225,Lacey,,Capitol Hill,39.73483,-104.9757,Entire home/apt,70,30,17,2021-12-22,0.22,1,101,4,
4604416,Uptown Modern Victorian Condo,4045359,Tim,,North Capitol Hill,39.74461,-104.97516,Entire home/apt,105,30,33,2021-09-30,0.39,1,207,5,
4617226,Warm & Inviting Home in a Great Location,3807039,Josh,,Washington Virginia Vale,39.70648,-104.9293,Private room,204,3,65,2021-12-24,2.82,2,148,33,2019-BFN-0010723
4637460,Charming Victorian in Curtis Park,10843433,Edric,,Five Points,39.75415,-104.98173,Entire home/apt,175,4,44,2021-11-20,0.52,1,195,6,2017-BFN-0002639
4638352,Cozy Studio in Berkeley/Highlands--Denver's Best!,11850286,Portia,,West Highland,39.76902,-105.04846,Entire home/apt,83,2,355,2021-12-13,4.28,1,115,65,2016-BFN-0007165
4671545,WIN! Best location*Quiet*Balcony*  CLOROX CLEAN!,4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,55,30,39,2021-07-10,0.47,6,260,2,
4671735,ExecCornerPenthouse-the BEST views,24166267,Patrick,,Five Points,39.74883,-104.98009,Entire home/apt,170,90,0,,,1,290,0,
4692668,Quiet suite in private duplex with great park view,24260044,Patricio,,Washington Park,39.70212,-104.97209,Private room,88,1,3,2021-11-28,1.64,1,23,3,2021-BFN-0008287
4718459,Victorian 1BR Apt Sobo/Baker/W Wash,8428229,Christina,,Speer,39.71826,-104.98406,Entire home/apt,79,29,45,2021-11-17,0.53,3,264,6,
4727890,Denver's Santa Fe Arts District,5910663,Tony,,Lincoln Park,39.72644,-104.9963,Entire home/apt,134,30,74,2021-11-13,0.87,3,269,4,
4753876,RiNo Den,24532369,Ryan & Tina,,Five Points,39.7574,-104.98677,Entire home/apt,124,2,382,2021-12-05,5.28,1,255,51,2017-BFN-0002322
4758581,1938 Updated Park Hill 4 bedroom,24554268,Mark,,South Park Hill,39.75022,-104.91454,Entire home/apt,600,4,9,2018-09-04,0.13,1,211,0,2016-BFN-0008317
4766503,Private Spacious Comfortable Studio on Bear Creek!,23195393,Laurel And Paul,,Bear Valley,39.65778,-105.06633,Entire home/apt,75,7,279,2021-09-24,3.37,1,128,20,2019-BFN-0011694
4817072,LoHi Denver Cozy Cottage 2BD STR#2019-BFN-0003753,3404287,Matt,,Highland,39.76294,-105.01121,Entire home/apt,114,29,326,2021-12-11,3.86,1,293,64,2019-BFN-0003753
4951295,Urban Nest in heart of Denver,30972487,Sabrina,,City Park West,39.74205,-104.96191,Entire home/apt,147,1,249,2021-12-23,3.26,18,345,58,2017-BFN-0001694
4964614,Historic Capitol Hill Mansion,25591329,Linda,,Capitol Hill,39.73377,-104.9807,Private room,96,2,210,2021-12-12,2.55,1,334,43,2017-BFN-0000290
4992412,"Cozy Cottage in Lo Highlands, 2nd b",5181201,Danno & Rachel,,Highland,39.76822,-105.00249,Private room,73,30,0,,,3,212,0,
5010213,Downtown Denver Union Station LoDo Loft Retreat,4252297,Andrea,,Union Station,39.75351,-105.0037,Entire home/apt,122,29,150,2021-11-22,1.81,1,0,4,
5070640,Historic Retreat on Highland Square,26180502,Andrea,,West Highland,39.76284,-105.03391,Entire home/apt,100,29,358,2020-03-21,4.37,1,129,0,Short Term Rental License Number 2018- BFN- 0007806
5141965,Artist's Home in Denver's Heart,8000793,Marta Claire,,Whittier,39.75888,-104.96588,Entire home/apt,77,31,16,2021-01-06,0.21,2,1,1,2019-BFN-0001329
5164075,Immaculate - Downtown Curtis Park,14782250,Lane,,Five Points,39.75543,-104.98131,Entire home/apt,129,29,260,2021-12-04,3.10,1,285,5,
5184333,2 bedroom 2 baths  Mt Views sleeps 4,10751081,Beatrice (Bia),,Capitol Hill,39.73579,-104.98047,Entire home/apt,113,60,13,2021-10-21,0.16,2,332,3,
5334219,"Modern, clean, great location in Highlands",27643890,Susan,,Highland,39.76249,-105.01657,Entire home/apt,115,30,92,2020-12-01,1.13,1,1,0,2018-BNF-0000524
5343759,Cozy Bedroom in Congress Park 2,27265704,Adam,,Congress Park,39.73688,-104.94289,Private room,42,31,76,2021-08-16,0.91,2,181,2,2016-BFN-0008645
5379218,Large  Queen size Bedroom Denver DTC  I-25 / I-225,5852906,Dr. Faye,,Hampden South,39.64721,-104.8867,Private room,60,5,31,2021-10-31,0.46,2,365,6,2018-BFN-0008538
5385231,2000 Square Foot-Denver Lodo,27914367,Lee,,Union Station,39.75007,-104.99521,Entire home/apt,295,30,0,,,2,363,0,
5414477,Bright Cap Hill Apt w/parking and free laundry.,28067552,Matt,,Capitol Hill,39.73679,-104.97994,Entire home/apt,120,90,42,2021-11-16,0.52,1,0,4,
5491785,Charming Urban Loft Near Downtown,28477682,Wendy,,Civic Center,39.73183,-104.99016,Entire home/apt,175,30,9,2020-08-30,0.11,1,365,0,
5500958,"NEWLY RENOVATED-walk to RiNo, Ballpark, & Downtown",18399671,Casey,,Five Points,39.75218,-104.9836,Entire home/apt,157,30,209,2021-11-27,3.01,1,27,38,2017-BFN-0001607
5508545,"Cozy 1BD-parking, yard, laundry",5124037,Darja,,Montclair,39.7383851527476,-104.91960969327923,Entire home/apt,75,29,252,2019-09-30,3.11,2,32,0,2017-BFN-0000201
5508840,Large Denver Home Centrally Located to Downtown and Airport,11839559,Cheryl,,Stapleton,39.75357,-104.88433,Entire home/apt,396,4,38,2021-08-09,0.48,1,42,6,2017-BFN-0000039
5531293,The Garden Suite,5811115,Annette,,Berkeley,39.78164,-105.038,Entire home/apt,91,30,29,2021-11-07,0.36,5,305,3,
5558992,Cozy Sante Fe Style Studio,26125748,Adi & Edwin,,Lincoln Park,39.72979,-104.99557,Entire home/apt,92,5,143,2021-11-28,2.18,1,354,10,2019-BFN-0001582
5691532,Downtown Apt - Amazing City View! Brooks Tower 6I,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,58,30,7,2019-07-21,0.09,13,181,0,
5691878,Urban Studio Life! Brooks Tower 5F,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,58,30,12,2021-10-05,0.16,13,181,2,
5706497,Furnished 1200sq ft Downtown Pad! Brooks Tower 4J,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,98,30,3,2021-08-07,0.04,13,181,2,
5717755,"New 3 Bedroom, Prime Location, Top Floor Balcony",29643692,Jeff,,Jefferson Park,39.75182,-105.02219,Entire home/apt,395,29,69,2021-11-05,0.85,1,98,6,
5746214,Private Suite on Beautiful Wooded Street,16611775,Megan,,South Park Hill,39.7483,-104.91471,Private room,65,2,152,2021-12-12,3.63,1,173,28,2018-BFN-0007525
5794938,★ Penthouse ★Balcony★ Chef's Kitch ★ Garage,19065685,Allan,,North Capitol Hill,39.74326,-104.98088,Entire home/apt,120,3,427,2021-12-26,5.24,1,152,82,2019-BFN-0004106
5814645,Charming Bungalow near Wash Park,17085160,Alan,,Speer,39.72234,-104.97757,Entire home/apt,250,5,86,2021-11-29,1.06,1,121,16,2016-BFN-0008358
5921927,Clean Comfortable near Downtown,30753345,Reese,,Montclair,39.73681,-104.91913,Entire home/apt,125,29,1,2015-04-21,0.01,1,0,0,
5966633,Wash Park Guest House - Walkable - Fast WiFi!,30972487,Sabrina,,Speer,39.71396,-104.97608,Entire home/apt,101,1,300,2021-12-20,5.11,18,346,62,2017-BFN-0001904
5967830,"Clean, Sloan’s Lake apartment 1bed/1bath, parking.",9193876,Laura,,Sloan Lake,39.74934,-105.037,Entire home/apt,133,1,271,2021-12-21,3.54,1,164,61,2018-BFN-0004609
5968656,Highlands Mini Mansion,30983019,Justin,,West Highland,39.76336,-105.02808,Entire home/apt,607,3,185,2021-12-20,2.46,1,305,14,2021-BFN-0000813
5990927,1880s Historic Garden Apartment 420 Friendly,12740723,Roger,,Five Points,39.7507,-104.98245,Entire home/apt,108,3,280,2021-12-12,3.47,3,69,47,2021-BFN-0002402
6044888,Centrally Located and Easy Access,31372083,Denise,,Harvey Park South,39.66293,-105.05011,Private room,29,29,124,2020-12-11,1.83,1,88,0,2020-BFN-0002216
6065081,610 sq ft Condo on South Broadway,31481199,Dan,,Speer,39.71913,-104.982,Entire home/apt,130,29,72,2021-09-10,0.89,1,365,1,2017-bfn-0007288
6141491,"4br, 3bath house near Cherry Creek",31858502,Brian,,Washington Virginia Vale,39.6992,-104.92515,Entire home/apt,228,29,140,2020-09-02,1.73,2,365,0,2019-BFN-0002608
6300806,Upstairs of Charming cottage style (1 of 2 bdrms),32766212,John,,Cole,39.76558,-104.96109,Private room,65,4,89,2021-11-14,1.48,2,356,13,2017-BFN-0001273
6348993,"Cozy, Private, Spacious Bedroom and Bathroom",28359129,Matt & Vicki,,Sunnyside,39.77037,-105.0135,Private room,55,2,461,2021-12-14,5.79,2,40,47,2021-BFN-0002848
6349335,Rock House in Berkeley neighborhood of Denver,29472916,Kevin,,Regis,39.78471,-105.0361,Entire home/apt,213,3,82,2021-11-19,1.04,1,299,22,2017-BFN-0000889
6357426,Downtown Mountain & City Views 2b/2ba,24482892,Carrie,,CBD,39.74723,-104.99704,Entire home/apt,96,30,122,2021-10-17,1.52,1,73,3,
6373869,Room in Cozy Duplex in Cap Hill!,33215141,Ryan,,Capitol Hill,39.73487,-104.98141,Private room,82,1,216,2021-11-04,2.68,2,286,19,2016-BFN-0008280
6374807,Duplex in Cap Hill! Walk to Convention Center!,33215141,Ryan,,Capitol Hill,39.73532,-104.9832,Entire home/apt,317,2,117,2021-11-08,1.46,2,353,26,2016-BFN-0008280
6410804,Comfortable private  room @ bath,10664607,Jerry,,Washington Virginia Vale,39.70453,-104.92604,Private room,64,1,94,2021-10-25,1.19,1,75,16,2017-BFN-0004734
6416196,Modern Condo in Denver's Uptown Neighborhood,2104816,Luke,,North Capitol Hill,39.74572,-104.98319,Entire home/apt,279,30,2,2021-12-17,0.36,1,5,2,
6445171,Private bd/bth in lovely Victorian (longterm only),1627500,Adrienne,,Berkeley,39.77063,-105.03731,Private room,38,30,36,2021-01-29,0.45,1,347,1,
6516553,Oasis in the middle of the City - Spacious Bedroom,33999490,Janet,,University Park,39.67565,-104.94207,Private room,45,29,14,2020-07-10,0.22,2,11,0,2016-BFN-0007251
6578731,Clark Family -  Retro bdrm 15 mins frm the Airport,34414056,Kathy,,Gateway - Green Valley Ranch,39.77986,-104.75385,Private room,39,29,145,2020-04-30,1.87,1,332,0,2018-BFN-0006802
6678066,Modern Townhouse in Downtown with private balcony,23183224,James,,Five Points,39.75021,-104.97909,Entire home/apt,276,2,170,2021-12-27,2.14,1,135,45,2017-BFN-0002422
6730800,"Hip S. Broadway 2 BR Historic Denver, Private Yard",29623887,Nikki,,Baker,39.71819,-104.99031,Entire home/apt,204,3,240,2021-11-29,3.02,1,362,39,2019-BFN-0001151
6796745,Spacious Condo in Downtown Denver,19189781,Jeramy,,Five Points,39.75255,-104.98133,Entire home/apt,299,2,63,2021-10-19,0.79,1,88,4,2021-BFN-0005656
6846954,Modern StandAlone 2 Story Loft/RiNo,4887649,Elizabeth,,Five Points,39.75841,-104.98734,Entire home/apt,350,30,230,2019-10-06,2.91,1,364,0,2017-BFN-0002351
6854536,"Charming 4br, 2 ba Bungalow Tennyson Neighborhood",35920914,Perri,,Regis,39.78606,-105.04065,Entire home/apt,175,29,20,2021-09-06,0.46,1,10,2,2019-BFN-0008139
6869896,"Norway House, an Exquisitely Renovated 1907 Home",36000852,Billy,,City Park,39.74392,-104.94826,Entire home/apt,312,3,175,2021-12-26,2.23,1,121,31,2017-BFN-0000661
6913874,Newly Renovated Condo  North Wash Park,36232565,Valerie & Shelan,,Speer,39.71691,-104.97833,Entire home/apt,80,90,143,2019-08-31,1.81,1,235,0,2017-BFN-0002550
6954236,Luxurious Heart of Denver 3.5B/2.5B entire home,36460088,Jared,,Stapleton,39.75684,-104.85525,Entire home/apt,199,29,127,2021-11-13,1.61,3,360,15,2019-BFN-0008112
7047991,Cozy Cheeseman Park Bungalow,36958541,Christiaan,,Cheesman Park,39.72915,-104.97076,Private room,47,5,183,2021-11-09,2.31,1,307,6,2016-BFN-0008758
7052545,Dorm room in Highlands bed X,24483378,Sarah,,West Highland,39.76662,-105.05283,Shared room,17,1,182,2021-11-29,2.31,11,353,22,
7070662,Elegant * ❤️ of  the City * Victorian Home!,45310987,Morgan,,Congress Park,39.73951,-104.95903,Entire home/apt,375,30,76,2021-12-01,0.98,7,272,4,
7070674,Cool and Fun * Open Layout * Beautiful Structure!,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,165,30,71,2021-08-28,0.95,7,275,5,
7071425,Unique and Funky Tiny House on Beautiful Parks,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,145,29,139,2021-10-02,1.82,7,23,4,
7091323,Charming Guest Suite In East Denver 3 Comfy Beds,33601029,Joseph,,Washington Virginia Vale,39.70989,-104.91529,Entire home/apt,89,2,331,2021-12-24,4.28,1,78,55,2018-BFN-0009009
7181062,Private Suite in Minimalist Architecture Home,269598,Lovedy,,West Highland,39.76364,-105.04251,Private room,120,2,165,2021-11-15,2.12,1,361,37,2017-BFN-0000256
7199544,"DU/Washington Park Bungalow w/ Loft, South Denver",19603085,Rae,,University Park,39.67927,-104.9498,Entire home/apt,113,1,174,2021-10-31,2.23,1,265,29,2016-BFN-0008555
7247567,"Denver Oasis: Clean, Comfortable, Friendly!",2539132,Lia,,Montclair,39.73914,-104.92118,Private room,69,4,130,2021-11-19,1.65,1,313,5,2019-BFN-0000343
7336200,"Modern apartment, cool neighborhood",1983332,Kevin,,Congress Park,39.73125,-104.94141,Entire home/apt,100,500,3,2016-02-06,0.04,1,365,0,
7348580,HUGE 1 BR Flat in Denver Victorian,8428229,Christina,,Speer,39.71802,-104.98414,Entire home/apt,85,29,22,2021-08-07,0.29,3,85,2,
7349270,"""Park Hill"" Home away from home, 30 day minimum",30944900,Mina /Chris,,North Park Hill,39.75475,-104.91763,Entire home/apt,150,30,48,2021-08-31,0.70,1,90,2,2018-BFN-0006766
7481785,Snazzola-Hidden Gem City Park-Central  -DOG ok,4366942,Nan,,City Park West,39.74748,-104.96111,Entire home/apt,60,30,26,2021-08-02,0.33,3,345,2,
7557038,Carriage House in Uptown,19989453,Stan,,North Capitol Hill,39.7442,-104.97685,Entire home/apt,171,60,255,2021-10-02,3.27,1,0,37,2017-BFN-0000896
7577128,"Spacious, bright and beautiful home in RiNo",8066753,Jeff And JP,,Five Points,39.76267,-104.97346,Entire home/apt,255,1,443,2021-12-20,5.67,1,108,70,2019-BFN-0010138
7584529,Cozy Basement Suite near RiNo,5887477,Amy,,Cole,39.76839,-104.96089,Private room,54,3,207,2021-12-13,2.86,2,302,31,2018-BFN-0006660
7592378,Carriage House Retreat - Self Contained House,4415192,Colleen,,City Park West,39.74825,-104.97007,Entire home/apt,131,2,504,2021-12-18,6.60,4,250,82,2017-BFN-0000014
7594762,Beautiful LoHi Townhouse - BFN-5172,39826780,Adam,,Highland,39.76608,-105.01059,Entire home/apt,629,2,31,2021-09-27,0.43,1,179,4,2019-BFN-0005172
7603546,Luxurious Victorian in the heart of West Highlands,18274641,Dennis,,West Highland,39.76502,-105.03364,Entire home/apt,500,3,287,2020-03-08,3.67,1,20,0,2021-BFN-0000661
7776227,Newly Renovated Apartment Near DU,13416841,Melanie,,Wellshire,39.65685,-104.95886,Entire home/apt,75,1,418,2021-12-18,5.44,1,326,57,
7780920,Quiet Safe Neighborhood Home w/ Lg Fenced Yard,40939130,Zak,,Goldsmith,39.6687,-104.91498,Entire home/apt,447,2,63,2021-11-29,0.81,1,365,11,2017-BFN-0002467
7789164,Charming 1890s Duplex in the Art District,40990434,Vicki,,Lincoln Park,39.72622,-104.99535,Entire home/apt,143,2,12,2021-12-27,4.39,1,233,12,2021-BFN-0007029
7808218,Quiet Carriage House by 39th Ave Greenway to RiNo,15242726,Jenny,,Clayton,39.76552,-104.95646,Entire home/apt,161,2,35,2021-11-25,2.86,1,67,34,2020-BFN-0000022
7819520,Modern House near Denver/Sloan Lake,14191439,Kevin,,Sloan Lake,39.75415,-105.04881,Entire home/apt,165,30,5,2018-05-31,0.06,1,0,0,
7826191,New 3bd Rowhome in Trendy RiNo!,41207447,Josh,,Five Points,39.76765,-104.97513,Entire home/apt,336,1,150,2021-12-16,1.97,1,337,31,2016-BFN-0008143
7843605,❤️Denver | Loft Style Apt | Private Hot Tub I,41330028,Cj,,Capitol Hill,39.73792,-104.97485,Entire home/apt,152,1,677,2021-12-14,8.81,2,1,80,2016-BFN-0008619
7912052,Minutes from I-225/I-25  [ DIA 30mins]  SE Denver,21621574,Aki,,Hampden,39.66113,-104.89145,Private room,59,1,641,2021-12-19,8.29,1,357,38,2019-BFN-0000190
7913963,Gorgeous-newly updated tudor minutes from downtown,41729545,Matt And Lindsay,,West Colfax,39.74043,-105.04464,Entire home/apt,549,2,9,2021-10-17,0.14,1,38,6,2020-BFN-0006081
7919653,Stunning Luxury City Victorian - 5-star!,4415192,Colleen,,City Park West,39.7476,-104.9708,Entire home/apt,660,3,179,2021-12-19,2.39,4,214,37,2017-BFN-0000014
7931953,Sunny Cottage in the Historic and Trendy LoHi Neighborhood,6065807,Kimberly & Tonya,,Highland,39.76082,-105.01858,Entire home/apt,140,1,584,2021-12-22,7.55,1,345,44,2017-BFN-0004016
7948813,Comfy house 2 miles from downtown,41917396,L. Daniel,,Sloan Lake,39.7561,-105.04096,Entire home/apt,124,1,245,2021-12-06,3.18,1,0,36,2016-BFN-0008285
8026291,In the heart of Denver University! No cleaning fee,4657393,Nanci,,University,39.679604,-104.966057,Private room,78,1,151,2021-11-05,1.96,3,178,18,2019-BFN-0011858
8071897,Hip Rino Basement Suite Near Downtown,42637305,Erica & Brianna,,Whittier,39.7523,-104.96948,Entire home/apt,116,1,461,2021-12-19,5.97,1,173,43,2020-BFN-0002518
8084258,Urban Depot (30-day Min) - Spacious 2bd,42695987,Pavlo,,City Park,39.74117,-104.94089,Entire home/apt,78,30,67,2021-12-11,0.87,2,306,6,
8117043,Let the Light in at a Homey Townhouse with a Natural Vibe,45310987,Morgan,,Rosedale,39.6715,-104.98542,Entire home/apt,125,29,69,2021-10-02,0.91,7,22,5,
8166027,"303-710-7546 Walk to Parks, Restaurants, Grocery",20944232,Cathy,,Country Club,39.72674,-104.9677,Private room,250,30,0,,,1,365,0,
8213634,Highlands Townhome Dog Friendly No Clean Fee,12882844,Michelle,,Highland,39.76399,-105.02294,Entire home/apt,146,3,174,2021-12-27,2.27,1,349,39,2021-BFN-0005412
8267327,NEW! Bright Denver Apartment-15 MinTo DIA&UCH,43592231,Asfaw,,Gateway - Green Valley Ranch,39.78201,-104.75561,Entire home/apt,87,30,13,2020-03-13,0.26,1,67,0,2018-BFN-0001734
8294423,Rad RINO Residence,43122356,Rex,,Five Points,39.7626,-104.97396,Entire home/apt,85,29,14,2017-10-03,0.18,1,8,0,
8338364,Capitol Hill -  Heart of the City,43953355,Jerry And Alejandro,,Cheesman Park,39.73579,-104.97254,Entire home/apt,120,2,253,2021-12-05,3.33,2,264,10,2017-BFN-0002293
8352843,Bright 2 bedroom attic unit!,9954312,Brandon And Robert,,Speer,39.71579,-104.98551,Entire home/apt,132,29,291,2021-12-29,3.89,1,289,55,2017-BFN-0000004
8356699,Beautiful Capital Hill Condo!,44048347,Meghan,,Capitol Hill,39.728,-104.97438,Entire home/apt,90,30,66,2020-05-17,0.87,1,1,0,Short term rental license: 2016-BFN-0007886  Lodgers Tax ID: 344167-040035
8366762,Downtown Studio in Capitol Hill- 30 Night Minimum,9153888,Brian,,Capitol Hill,39.73786,-104.97922,Entire home/apt,56,30,141,2021-11-30,1.86,2,275,2,
8411396,Excellent central Denver location! Amazing home,12241986,Tanya,,West Highland,39.76748,-105.04028,Entire home/apt,80,30,48,2021-12-11,0.66,1,248,2,2019-BFN-0002286
8427693,"Comfy, Private Bedroom/Bathroom in a  Great Area!",28359129,Matt & Vicki,,Sunnyside,39.77255,-105.01033,Private room,65,2,367,2021-12-20,5.04,2,43,44,2021-BFN-0002848
8482535,Denver,2822362,Susie,,Hampden South,39.63496,-104.88586,Entire home/apt,350,30,1,2017-02-10,0.02,2,359,0,
8556263,"LoHi Clean Modern 1 BDRM Apt, sleeps 4 - Denver",45038909,Boon,,Highland,39.76272,-105.00863,Entire home/apt,131,1,298,2021-12-12,5.18,1,341,49,2017-BFN-0004468
8566977,2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK,45086901,Corie,,Washington Park West,39.7077,-104.98016,Entire home/apt,135,2,133,2021-12-27,1.75,1,324,28,2020-BFN-0001130
8623055,Modern Luxury in the Highlands!,4156700,James,,Sloan Lake,39.75025,-105.03872,Private room,275,1,68,2021-12-26,0.91,2,365,7,2018-BFN-0008623
8627368,Cozy Bedroom in Congress Park 1,27265704,Adam,,Congress Park,39.73525,-104.94217,Private room,50,31,14,2021-07-24,0.18,2,214,2,2016-BFN-0008645
8632521,1BR Luxury Condo in Prime Riverfront Location,45395723,Travis,,Highland,39.75498,-105.01015,Entire home/apt,70,30,13,2021-10-14,0.31,1,30,5,
8649742,Executive Master Suite in downtown 2BR/2BA apt,45462595,Janet R,,CBD,39.74661,-104.99564,Private room,93,29,233,2021-11-29,3.08,1,59,4,
8671797,Beautiful Modern Carriage House,258578682,Danny,,Whittier,39.751,-104.96985,Entire home/apt,135,3,172,2021-12-06,2.42,1,164,33,2020-BFN-0000274
8680784,3rd floor penthouse loft in great central location,45409664,Steven And Naren,,Whittier,39.76058,-104.96832,Entire home/apt,102,29,283,2021-11-29,3.74,1,148,23,2017-BFN-0000320
8682809,Luxury Basement Apartment Denver City Park 1BD/BA,45596101,Tracy,,Whittier,39.75183,-104.96774,Entire home/apt,83,2,93,2021-12-12,6.21,1,59,75,2017-BFN-0004674
8790444,Modern 1 bedroom with Mountain view,12985200,Kris,,Hale,39.72812,-104.93284,Entire home/apt,57,90,1,2020-09-15,0.06,2,298,0,
8800911,Modern Luxury in Converted Church (w/ Tiny House!),228639,Danny & Christy,,Speer,39.72468,-104.98086,Entire home/apt,929,2,191,2021-12-03,2.54,3,160,40,2019-BFN-0009387
8860548,30+ Night | Sanctuary in the City | Historic 1 BR,19908482,Adrian,,Capitol Hill,39.73377,-104.9834,Entire home/apt,120,29,134,2021-11-01,1.83,1,73,5,19TMP-031501
8861520,Large Colfax Condo w/Garage Parking 30 DAY MINIMUM,11583644,Brian,,Congress Park,39.73956,-104.95078,Entire home/apt,99,30,31,2021-10-12,0.42,3,241,3,
8869376,Upscale Downtown Denver 2BR Condo,39138879,Peter,,CBD,39.74753,-104.99709,Entire home/apt,120,30,61,2016-12-13,0.81,2,272,0,
8941796,Denver Highlands Guest House,46741655,Chris,,Sloan Lake,39.7514,-105.02889,Entire home/apt,84,2,612,2021-12-16,8.56,1,137,102,2020-BFN-0001484
8951180,Updated Highlands Bungalow *5 min to downtown*,976565,Kym,,Sloan Lake,39.75513,-105.02931,Entire home/apt,159,29,23,2021-03-30,0.31,1,159,2,
8965601,Denver Downtown Neighborhood -Home Away From Home!,46855358,Tom,,Jefferson Park,39.74792,-105.02266,Entire home/apt,249,29,117,2020-09-28,1.62,1,300,0,2021-BFN-0001532
